,summary,Wetterereignisse,Landwirtschaft,Energie,Stadt,word
leonore gewessler,3.303702840694471,0.5477711505155329,-0.39850830279254146,-0.07242338413309589,-0.5634469022774243,leonore gewessler
gas jedoch,2.899030318540415,-0.47527626688653946,-0.2678406985959504,0.11527419966950896,-0.4327792980808335,gas jedoch
ausländischen,2.652768519211884,-0.3865037776107591,-0.17906820932016995,0.09691321826126487,-0.3440068088050531,ausländischen
jedoch ausländisch,2.652768519211884,-0.3865037776107591,-0.17906820932016995,0.09691321826126487,-0.3440068088050531,jedoch ausländisch
Speicherkunden,2.3944194895654616,-0.2840407758943034,-0.07660520760371417,0.07309478595075428,-0.24154380708859735,Speicherkunden
ausländisch speicherkunde,2.3944194895654616,-0.2840407758943034,-0.07660520760371417,0.07309478595075428,-0.24154380708859735,ausländisch speicherkunde
vorbehalten,1.9135298351898131,-0.05984957643496145,0.1475859918556277,0.008875010487685558,-0.017352607629255504,vorbehalten
speicherkunde vorbehalt,1.9135298351898131,-0.05984957643496145,0.1475859918556277,0.008875010487685558,-0.017352607629255504,speicherkunde vorbehalt
vorbehalten…,1.8426038736702728,-0.022079678701745667,0.18535588958884341,-0.003918559239429556,0.020417290103960324,vorbehalten…
speicherkunde vorbehalten…,1.8426038736702728,-0.022079678701745667,0.18535588958884341,-0.003918559239429556,0.020417290103960324,speicherkunde vorbehalten…
+2121,1.7958099420956584,0.00364389987993561,0.2110794681705246,-0.013011512823761945,0.046140868685641497,+2121
vorbehalten… +2121,1.7958099420956584,0.00364389987993561,0.2110794681705246,-0.013011512823761945,0.046140868685641497,vorbehalten… +2121
+2121 chars,1.780091514076653,0.012435265888666697,0.2198708341792559,-0.016192638262110096,0.05493223469437286,+2121 chars
sichert,2.8851847047065706,0.31142482855263187,-0.26305331077504407,-0.016009726361844917,-0.4279919102599271,sichert
heimische,2.5065977548606355,0.4588692425845716,-0.12239074793947106,-0.07464824758719484,-0.2873293474243543,heimische
sicher heimisch,2.5065977548606355,0.4588692425845716,-0.12239074793947106,-0.07464824758719484,-0.2873293474243543,sicher heimisch
heimisch gasversorgung,3.1574592885998047,0.23683539260334072,-0.35323207204000556,0.011298087417869355,-0.5181706715248886,heimisch gasversorgung
gasversorgung nach,2.428910889897236,0.5121611200910143,-0.09090735386152958,-0.09632636164347941,-0.2558459533464127,gasversorgung nach
monatelangen,2.3538219114358503,0.5484120239026203,-0.05950474281627037,-0.11341927511895805,-0.22444334230115354,monatelangen
nach monatelang,2.3538219114358503,0.5484120239026203,-0.05950474281627037,-0.11341927511895805,-0.22444334230115354,nach monatelang
monatelang verhandlung,2.2405366492107492,0.610895481426494,-0.01017980314953317,-0.14432897460802668,-0.17511840263441633,monatelang verhandlung
verhandlung steh,2.175786396247828,0.6553741372845018,0.019145448877995477,-0.16715933685930318,-0.14579315060688772,verhandlung steh
Abkommen,2.1571546071515595,0.6827198911161991,0.027745567789659125,-0.18034610800194273,-0.13719303169522398,Abkommen
steh abkommen,2.1571546071515595,0.6827198911161991,0.027745567789659125,-0.18034610800194273,-0.13719303169522398,steh abkommen
abkommen deutschland,2.2233641429037014,0.5622276846423192,-0.00248581897709549,-0.12699219174577428,-0.1674244184619785,abkommen deutschland
Selbst,2.5702094552580235,0.5419158172275109,-0.14745178612228263,-0.09901537732467582,-0.31239038560716575,Selbst
selbst mehr,2.5591926405134116,0.5719741422165606,-0.1431562243866407,-0.11035665682141038,-0.308094823871524,selbst mehr
mehr wenig,2.7281357662780845,0.5162202209906378,-0.20708289687579876,-0.08267789527217276,-0.37202149636068177,mehr wenig
fließ lieferung,2.477246097820458,0.654554998579885,-0.11061188918514654,-0.14691284139921057,-0.2755504886700297,fließ lieferung
Oberösterreich,3.011802841228452,0.4957603940094782,-0.30600324047142524,-0.06461702130445586,-0.4709418399563083,Oberösterreich
lieferung oberösterreich,2.340295070100847,0.7480222242916159,-0.053741410189287506,-0.19685507051247556,-0.2186800096741706,lieferung oberösterreich
aufrecht,2.2840612833907312,0.8298325669747129,-0.029419513476661538,-0.24233668612743375,-0.1943581129615447,aufrecht
oberösterreich aufrecht,2.2840612833907312,0.8298325669747129,-0.029419513476661538,-0.24233668612743375,-0.1943581129615447,oberösterreich aufrecht
aufrecht bleib,2.279021165698274,0.860053254090593,-0.02721042793049276,-0.2594395118307843,-0.1921490274153758,aufrecht bleib
bleib heiß,2.281754377101015,0.8903669816449294,-0.028409001157479283,-0.2768225391331597,-0.19334760064236237,bleib heiß
heiß donnerstag,2.297286508052254,0.9326814688127467,-0.035193037775871086,-0.3016270598581845,-0.20013163726075409,heiß donnerstag
Klimaschutzministerium,2.3562612266694085,1.0104390164263042,-0.06054052727277353,-0.34967606402370466,-0.22547912675765644,Klimaschutzministerium
donnerstag klimaschutzministerium,2.3562612266694085,1.0104390164263042,-0.06054052727277353,-0.34967606402370466,-0.22547912675765644,donnerstag klimaschutzministerium
Tauziehen,6.117721360960154,1.4048407532233154,-1.0146540909886723,-1.0887569771938521,0.6122745452383499,Tauziehen
lang tauziehen,3.45194632929514,1.451052657864271,-0.4424026158231437,-0.7666247828522298,-0.607341215308027,lang tauziehen
mit einigung,2.5165801824347334,1.162263328338574,-0.12636529984258596,-0.4622978050217511,-0.29130389932746903,mit einigung
einigung sprech,2.399796218514079,1.1043378085401407,-0.07884821523217231,-0.4197109463187288,-0.24378681471705566,einigung sprech
Klimaschutzministerin,2.328018149683543,1.0652413437496548,-0.04848171653032683,-0.3934453793525686,-0.21342031601521,Klimaschutzministerin
sprech klimaschutzministerin,2.328018149683543,1.0652413437496548,-0.04848171653032683,-0.3934453793525686,-0.21342031601521,sprech klimaschutzministerin
klimaschutzministerin leonore,2.201123629191276,0.9893062849905558,0.007567639042089725,-0.34751341432308464,-0.15737096044279358,klimaschutzministerin leonore
gewessler grüner,2.1110172815643957,0.930128521566792,0.04936565429656388,-0.3159044070173385,-0.11557294518831915,gewessler grüner
grüner donnerstag,2.0924858532242943,0.917434927362262,0.058182846910887404,-0.3095633223202257,-0.10675575257399576,grüner donnerstag
Mittag,2.0666318085920388,0.8994355474845702,0.07061547313390505,-0.30082483810452887,-0.09432312635097795,Mittag
donnerstag mittag,2.0666318085920388,0.8994355474845702,0.07061547313390505,-0.30082483810452887,-0.09432312635097795,donnerstag mittag
mittag meilenstein,2.032747904039215,0.8753413404075199,0.08714708455520521,-0.2895784880275942,-0.0777915149296778,mittag meilenstein
Eines,2.010622905422868,0.8593026529786764,0.09809103230792685,-0.28236951641586855,-0.0668475671769564,Eines
eines erst,1.9953571381036823,0.8480955490158839,0.10571255865069837,-0.2774600654168687,-0.059226040834184715,eines erst
Solidaritätsabkommen,1.9854407305896185,0.840753759228966,0.11069468954652921,-0.2742997844343104,-0.05424390993835402,Solidaritätsabkommen
erst solidaritätsabkommen,1.9854407305896185,0.840753759228966,0.11069468954652921,-0.2742997844343104,-0.05424390993835402,erst solidaritätsabkommen
solidaritätsabkommen europa,1.958847446822032,0.8208220002516049,0.12417934661932616,-0.26593835098055696,-0.04075925286555711,solidaritätsabkommen europa
+798,1.9454222202930895,0.8106231106236399,0.13105657621009595,-0.26178049293910305,-0.03388202327478716,+798
europa +798,1.9454222202930895,0.8106231106236399,0.13105657621009595,-0.26178049293910305,-0.03388202327478716,europa +798
+798 chars,1.9401504753505405,0.8065926997757548,0.13377007488335302,-0.2601594223621018,-0.031168524601530145,+798 chars
hoch inflation,2.9121899068046333,-0.47980530218315925,-0.27236973389257024,-0.3283474172166002,1.3118954028156042,hoch inflation
Türkische,2.52943762037551,-0.33889695232032224,-0.13146138402973306,-0.6850028765031312,1.6491995571703335,Türkische
inflation türkisch,2.52943762037551,-0.33889695232032224,-0.13146138402973306,-0.6850028765031312,1.6491995571703335,inflation türkisch
Notenbank,8.524882052887401,-0.043399575239316465,-1.3464535780711506,-1.5494916547906183,1.9739266693940656,Notenbank
türkisch notenbank,3.2577856609476195,-0.5919476782053482,-0.384512109914759,-0.9380536023881573,1.8442168333451916,türkisch notenbank
senkt,2.52943762037551,-0.33889695232032224,-0.13146138402973306,-0.6850028765031312,1.6491995571703335,senkt
notenbank senk,2.52943762037551,-0.33889695232032224,-0.13146138402973306,-0.6850028765031312,1.6491995571703335,notenbank senk
Leitzins,2.3818143493523274,-0.2787624876431344,-0.07132691935254527,-0.6248684118259434,1.5876484153442245,Leitzins
senk leitzins,2.3818143493523274,-0.2787624876431344,-0.07132691935254527,-0.6248684118259434,1.5876484153442245,senk leitzins
leitzins die,2.24899242806894,-0.22138226489876034,-0.013946696608171315,-0.5674881890815695,1.5212496862978535,leitzins die
türkische,3.0320161071623586,-0.5201277388809532,-0.31269217059036397,-0.6408240898200757,1.6533135310160973,türkische
die türkisch,2.7918112978711127,-0.4375905546199576,-0.23015498632936843,-0.7836964788027666,1.7358507152770926,die türkisch
Zentralbank,2.6534016158241895,-0.38674240419045713,-0.17930683589986793,-0.7328483283732661,1.6932136814830683,Zentralbank
türkisch zentralbank,2.6534016158241895,-0.38674240419045713,-0.17930683589986793,-0.7328483283732661,1.6932136814830683,türkisch zentralbank
zentralbank setz,2.5374763192045635,-0.34206997071748013,-0.13463440242689104,-0.6881758949002891,1.6522461479519723,zentralbank setz
umstrittenen,2.8113482410156756,-0.44456412807741646,-0.23712855978682723,-0.47505499102434784,1.4871367960555915,umstrittenen
setz umstritten,2.458785059952426,-0.3105673086045069,-0.10313174031391784,-0.6566732327873159,1.6211336155285008,setz umstritten
Zinssenkungen,2.386666869163803,-0.2807977358759078,-0.0733621675853185,-0.6269036600587168,1.5898576160854283,Zinssenkungen
umstritten zinssenkung,2.386666869163803,-0.2807977358759078,-0.0733621675853185,-0.6269036600587168,1.5898576160854283,umstritten zinssenkung
fort,2.325594246325128,-0.254875554925364,-0.047439986634774944,-0.6009814791081731,1.5610000272722735,fort
zinssenkung fort,2.325594246325128,-0.254875554925364,-0.047439986634774944,-0.6009814791081731,1.5610000272722735,zinssenkung fort
ungeachtet,2.299688140387918,-0.24367348133240502,-0.036237913041815846,-0.5897794055152138,1.5480272236663586,ungeachtet
fort ungeachtet,2.299688140387918,-0.24367348133240502,-0.036237913041815846,-0.5897794055152138,1.5480272236663586,fort ungeachtet
enorm,2.6994063184683217,-0.40393182551020956,-0.19649625721962044,-0.36404649812980566,1.3415486488488009,enorm
ungeachtet enorm,2.2518678788559447,-0.2226599989238697,-0.015224430633280337,-0.5687659231066787,1.5228204754351409,ungeachtet enorm
enorm stark,2.2351185345536173,-0.2151942209799522,-0.007758652689363024,-0.5613001451627613,1.5135785714119725,enorm stark
stark teuerung,2.214511353882677,-0.20593173015802144,0.0015038381325676135,-0.5520376543408304,1.501894605324521,stark teuerung
und präsident,2.1824311704514066,-0.1913394299394962,0.01609613835109302,-0.5374453541223053,1.48297948715609,und präsident
präsident erdogan,2.1620879458042013,-0.18197435510127966,0.025461213189309613,-0.5280802792840886,1.4704994003923453,präsident erdogan
erdogan weit,2.131446531023502,-0.1677008304945126,0.0397347377960765,-0.5138067546773216,1.4509413470165466,erdogan weit
Lockerung,2.11846878917713,-0.16159351719204493,0.04584205109854441,-0.5076994413748538,1.4423673838986542,Lockerung
weit lockerung,2.11846878917713,-0.16159351719204493,0.04584205109854441,-0.5076994413748538,1.4423673838986542,weit lockerung
Geldpolitik,3.1838927267551966,0.39383240423151306,-0.3615689665045494,-0.5937980504048409,1.331751365244976,Geldpolitik
lockerung geldpolitik,2.09760955483161,-0.15169834786889377,0.055737220421695446,-0.4978042720517026,1.4282040440501997,lockerung geldpolitik
angekündigt,4.500980805233842,-0.9151952884720885,-0.7077597201814994,0.004762438392580844,0.6455453808393169,angekündigt
geldpolitik ankündig,2.081351251710569,-0.14391728176011126,0.06351828653047795,-0.4900232059429202,1.4168233875512943,geldpolitik ankündig
während di…,1.7028585281524777,0.05679171517978153,0.2642272834703708,-0.28931420900302746,1.0189941788809214,während di…
+2532,1.7014604390185082,0.05761307723548309,0.2650486455260722,-0.2884928469473259,1.0167840120279448,+2532
di… +2532,1.7014604390185082,0.05761307723548309,0.2650486455260722,-0.2884928469473259,1.0167840120279448,di… +2532
+2532 chars,1.6998130876768964,0.058581744681658,0.2660173129722471,-0.2875241795011509,1.014168831883678,+2532 chars
energiekrise eu-gipfel,2.1652803118007697,-0.18344978607255352,0.02398578221803541,0.046553379304385696,-0.1409528172668476,energiekrise eu-gipfel
eu-gipfel macron,1.676630694042862,0.07231380090553408,0.27974936919612325,-0.03891144416707017,0.11481076971124014,eu-gipfel macron
macron warn,1.6829334074402333,0.06856169461955562,0.27599726291014476,-0.03743187972632943,0.11105866342526163,macron warn
warn scholz,1.6887325429022622,0.06512176832441688,0.272557336615006,-0.03608219677203279,0.10761873713012288,warn scholz
Isolation,1.7004715999281113,0.05819441696063047,0.26562998525121967,-0.03338371106015112,0.10069138576633663,Isolation
scholz isolation,1.7004715999281113,0.05819441696063047,0.26562998525121967,-0.03338371106015112,0.10069138576633663,scholz isolation
isolation was,1.7126364306732567,0.05106608574632192,0.25850165403691117,-0.030633882714020132,0.09356305455202803,isolation was
was tu,2.0024923650462187,-0.10529254596840489,0.10214302232218424,0.023440095054681514,-0.06279557716269885,was tu
tu energiekrise,1.9644241863573717,-0.08609912617176183,0.12133644211882733,0.017394750060600542,-0.043602157366055806,tu energiekrise
beim gipfel,2.118632485674243,-0.1616707853461793,0.04576478294440963,0.040345775162459976,-0.11917381654047328,beim gipfel
gipfel brüssel,2.1707362273484434,-0.18596634401360443,0.021469224276984725,0.04725954757238665,-0.14346937520789826,gipfel brüssel
brüssel europäisch,2.3695212050119587,-0.2735878702621966,-0.06615230197160754,0.07049065841633241,-0.23109090145649067,brüssel europäisch
europäisch lösung,2.579886528492071,-0.35864537548799874,-0.1512098071974096,0.0907315456551851,-0.3161484066822927,europäisch lösung
lösung hoch,3.2122081841064563,-0.5778585671894171,-0.37042299889882785,0.13420147712704555,-0.5353615983837109,lösung hoch
gesucht,3.2283904305939903,-0.5828836530572847,-0.37544808476669556,0.1350710585280705,-0.5403866842515787,gesucht
gaspreis such,2.9482475984527694,-0.49211091814688374,-0.28467534985629456,0.11854054009687173,-0.44961394934117777,gaspreis such
prominenter,2.450898158779968,-0.30735451152364535,-0.09991894323305613,0.07878215844938422,-0.2648575427179394,prominenter
doch prominent,2.450898158779968,-0.30735451152364535,-0.09991894323305613,0.07878215844938422,-0.2648575427179394,doch prominent
Teilnehmer,3.0251832163989216,0.6591469651030574,-0.31043604748898457,-0.1233307534147238,-0.4753746469738675,Teilnehmer
prominent teilnehmer,2.305109793328416,-0.2460282667209505,-0.03859269843036132,0.0634590306937318,-0.20353129791524438,prominent teilnehmer
teilnehmer steh,2.215224995933949,-0.20625393536442188,0.0011816329261670445,0.052870220890882835,-0.16375696655871594,teilnehmer steh
Abseits,2.1593628035185106,-0.18071313853073287,0.026722429759856326,0.04578286354116398,-0.13821616972502693,Abseits
steh abseits,2.1593628035185106,-0.18071313853073287,0.026722429759856326,0.04578286354116398,-0.13821616972502693,steh abseits
abseits kanzler,2.1140097167094885,-0.15948644252588481,0.047949125764704316,0.039713526547486624,-0.11698947372017876,abseits kanzler
